"","y","eta","c_s","ppi.1","ppi.2","ppi.3","ppi.4","PPi","II","RRi","ARi"
"750",1,0.0976840553360821,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,43,5,3,42
"751",4,-0.654749080258398,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,44,1,3,43
"752",4,0.193328026426151,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,44,2,3,43
"753",4,-0.0992022979133509,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,44,3,3,43
"754",3,-0.0106147985178774,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,44,4,3,43
"755",4,-1.12315954067309,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,44,5,3,43
"756",1,-0.834659245452853,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,45,1,3,44
"757",2,-0.514772920341471,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,45,2,3,44
"758",4,-1.06271179379077,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,45,3,3,44
"759",2,0.0130996212085519,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,45,4,3,44
"760",4,-0.503661759387885,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,45,5,3,44
"761",3,-0.26768176707607,2,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,46,1,3,45
"762",1,-0.0735406017655832,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,46,2,3,45
"763",3,-0.145697419240413,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,46,3,3,45
"764",4,-0.535475774380475,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,46,4,3,45
"765",4,-0.694646618609558,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,46,5,3,45
"766",1,-0.558472172073007,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,47,1,3,46
"767",4,0.410141668812693,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,47,2,3,46
"768",3,-0.401124896722826,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,47,3,3,46
"769",1,-0.0877698820748337,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,47,4,3,46
"770",4,0.250420263025718,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,47,5,3,46
"771",3,0.378553623914421,2,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,48,1,3,47
"772",3,-0.369260384006438,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,48,2,3,47
"773",2,-0.0860284398317588,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,48,3,3,47
"774",4,0.738876281658125,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,48,4,3,47
"775",1,-0.16811793465653,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,48,5,3,47
"776",4,0.982571696978371,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,49,1,3,48
"777",2,1.06457012046831,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,49,2,3,48
"778",2,-0.201947299420749,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,49,3,3,48
"779",4,0.216442456914048,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,49,4,3,48
"780",3,0.380134205805152,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,49,5,3,48
"781",1,0.195000389512203,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,50,1,3,49
"782",2,0.376806866477131,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,50,2,3,49
"783",4,0.349360723071995,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,50,3,3,49
"784",4,0.201469637593817,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,50,4,3,49
"785",4,-0.205719822948982,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,50,5,3,49
"786",2,-1.44871095616992,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,51,1,3,50
"787",4,-0.916113785249629,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,51,2,3,50
"788",3,1.40796964024424,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,51,3,3,50
"789",1,0.563190306773086,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,51,4,3,50
"790",1,-0.216061680855805,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,51,5,3,50
"791",3,-0.11396617223479,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,52,1,3,51
"792",3,-0.212106186419217,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,52,2,3,51
"793",4,-0.158573395467858,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,52,3,3,51
"794",1,-0.808762172819713,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,52,4,3,51
"795",4,-0.492313044483107,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,52,5,3,51
"796",3,0.54015338389003,1,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,53,1,3,52
"797",4,1.36184265268668,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,53,2,3,52
"798",4,0.651351655961999,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,53,3,3,52
"799",4,0.100708841106612,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,53,4,3,52
"800",4,-1.76198784141842,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,53,5,3,52
"801",3,-0.839129909271457,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,54,1,3,53
"802",2,-0.365690532713483,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,54,2,3,53
"803",4,0.530354441230575,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,54,3,3,53
"804",1,0.13018113178357,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,54,4,3,53
"805",4,-0.572841399187481,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,54,5,3,53
"806",4,-0.639244776585668,1,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,55,1,3,54
"807",4,-0.386871612192903,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,55,2,3,54
"808",4,-0.0796926709639535,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,55,3,3,54
"809",4,0.371467173028377,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,55,4,3,54
"810",1,0.800010410388338,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,55,5,3,54
"811",3,-0.0248104199699198,2,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,56,1,3,55
"812",2,0.55531981355646,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,56,2,3,55
"813",1,0.851189850221014,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,56,3,3,55
"814",2,-0.583217723037774,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,56,4,3,55
"815",4,-0.0902652372429513,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,56,5,3,55
"816",2,0.224819645423924,2,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,58,1,3,56
"817",4,-0.805553179049799,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,58,2,3,56
"818",4,0.496832819614063,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,58,3,3,56
"819",4,0.717503309970236,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,58,4,3,56
"820",3,0.187924867844049,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,58,5,3,56
"821",4,-0.37191543450181,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,59,1,3,58
"822",1,-0.1101428669486,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,59,2,3,58
"823",4,0.440511315658149,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,59,3,3,58
"824",2,-0.322119069930323,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,59,4,3,58
"825",3,-0.350105955055012,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,59,5,3,58
"826",2,-1.82960722183623,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,60,1,3,59
"827",2,0.00914308553220547,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,60,2,3,59
"828",3,-1.31100565017591,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,60,3,3,59
"829",3,-0.0312768437261122,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,60,4,3,59
"830",3,1.61341659025409,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,60,5,3,59
"831",2,-0.394126258147872,1,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,61,1,3,60
"832",1,0.55335694010779,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,61,2,3,60
"833",4,-0.256426298980214,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,61,3,3,60
"834",1,3.00611101455317,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,61,4,3,60
"835",2,-1.00556874495632,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,61,5,3,60
"836",4,0.208655731353812,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,65,1,3,61
"837",1,0.311910936495082,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,65,2,3,61
"838",1,-0.0323734182206171,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,65,3,3,61
"839",4,-0.334716592265538,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,65,4,3,61
"840",3,0.523846188780086,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,65,5,3,61
"841",4,1.29080599912516,1,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,66,1,3,65
"842",1,0.810056159573935,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,66,2,3,65
"843",4,1.09697758870291,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,66,3,3,65
"844",2,1.00639761891928,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,66,4,3,65
"845",2,0.0280637013320878,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,66,5,3,65
"846",3,-0.0412466845330298,2,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,67,1,3,66
"847",3,0.889802105853801,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,67,2,3,66
"848",2,1.79649509535842,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,67,3,3,66
"849",4,0.478035409898806,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,67,4,3,66
"850",4,0.0976840553360821,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,67,5,3,66
"851",2,-0.654749080258398,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,69,1,3,67
"852",4,0.193328026426151,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,69,2,3,67
"853",1,-0.0992022979133509,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,69,3,3,67
"854",4,-0.0106147985178774,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,69,4,3,67
"855",1,-1.12315954067309,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,69,5,3,67
"856",2,-0.834659245452853,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,70,1,3,69
"857",2,-0.514772920341471,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,70,2,3,69
"858",1,-1.06271179379077,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,70,3,3,69
"859",4,0.0130996212085519,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,70,4,3,69
"860",1,-0.503661759387885,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,70,5,3,69
"861",3,-0.26768176707607,2,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,73,1,3,70
"862",1,-0.0735406017655832,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,73,2,3,70
"863",1,-0.145697419240413,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,73,3,3,70
"864",1,-0.535475774380475,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,73,4,3,70
"865",4,-0.694646618609558,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,73,5,3,70
"866",3,-0.558472172073007,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,74,1,3,73
"867",3,0.410141668812693,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,74,2,3,73
"868",2,-0.401124896722826,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,74,3,3,73
"869",3,-0.0877698820748337,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,74,4,3,73
"870",1,0.250420263025718,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,74,5,3,73
"871",4,0.378553623914421,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,75,1,3,74
"872",2,-0.369260384006438,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,75,2,3,74
"873",4,-0.0860284398317588,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,75,3,3,74
"874",3,0.738876281658125,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,75,4,3,74
"875",4,-0.16811793465653,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,75,5,3,74
"876",2,0.982571696978371,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,77,1,3,75
"877",4,1.06457012046831,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,77,2,3,75
"878",2,-0.201947299420749,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,77,3,3,75
"879",3,0.216442456914048,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,77,4,3,75
"880",4,0.380134205805152,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,77,5,3,75
"881",3,0.195000389512203,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,79,1,3,77
"882",4,0.376806866477131,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,79,2,3,77
"883",4,0.349360723071995,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,79,3,3,77
"884",1,0.201469637593817,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,79,4,3,77
"885",4,-0.205719822948982,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,79,5,3,77
"886",3,-1.44871095616992,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,82,1,3,79
"887",2,-0.916113785249629,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,82,2,3,79
"888",4,1.40796964024424,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,82,3,3,79
"889",2,0.563190306773086,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,82,4,3,79
"890",2,-0.216061680855805,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,82,5,3,79
"891",4,-0.11396617223479,2,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,83,1,3,82
"892",4,-0.212106186419217,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,83,2,3,82
"893",4,-0.158573395467858,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,83,3,3,82
"894",4,-0.808762172819713,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,83,4,3,82
"895",3,-0.492313044483107,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,83,5,3,82
"896",3,0.54015338389003,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,84,1,3,83
"897",3,1.36184265268668,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,84,2,3,83
"898",3,0.651351655961999,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,84,3,3,83
"899",4,0.100708841106612,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,84,4,3,83
"900",4,-1.76198784141842,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,84,5,3,83
"901",4,-0.839129909271457,1,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,89,1,3,84
"902",4,-0.365690532713483,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,89,2,3,84
"903",2,0.530354441230575,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,89,3,3,84
"904",4,0.13018113178357,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,89,4,3,84
"905",4,-0.572841399187481,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,89,5,3,84
"906",4,-0.639244776585668,1,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,90,1,3,89
"907",3,-0.386871612192903,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,90,2,3,89
"908",2,-0.0796926709639535,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,90,3,3,89
"909",1,0.371467173028377,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,90,4,3,89
"910",2,0.800010410388338,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,90,5,3,89
"911",4,-0.0248104199699198,2,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,91,1,3,90
"912",3,0.55531981355646,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,91,2,3,90
"913",3,0.851189850221014,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,91,3,3,90
"914",1,-0.583217723037774,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,91,4,3,90
"915",2,-0.0902652372429513,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,91,5,3,90
"916",2,0.224819645423924,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,94,1,3,91
"917",2,-0.805553179049799,1,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,94,2,3,91
"918",3,0.496832819614063,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,94,3,3,91
"919",3,0.717503309970236,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,94,4,3,91
"920",3,0.187924867844049,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,94,5,3,91
"921",4,-0.37191543450181,2,0.174794998813004,0.189429000028838,0.190642925358832,0.445133075799326,96,1,3,94
"922",2,-0.1101428669486,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,96,2,3,94
"923",3,0.440511315658149,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,96,3,3,94
"924",3,-0.322119069930323,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,96,4,3,94
"925",1,-0.350105955055012,2,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,96,5,3,94
"926",4,-1.82960722183623,1,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,97,1,3,96
"927",3,0.00914308553220547,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,97,2,3,96
"928",4,-1.31100565017591,1,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,97,3,3,96
"929",4,-0.0312768437261122,2,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,97,4,3,96
"930",2,1.61341659025409,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659444,97,5,3,96
"931",4,-0.394126258147872,1,0.174794998813004,0.189429000028839,0.190642925358832,0.445133075799326,99,1,3,97
"932",2,0.55335694010779,2,0.17424159021278,0.191946347172832,0.19373010395455,0.440081958659838,99,2,3,97
"933",4,-0.256426298980214,2,0.173786799363808,0.193265816616443,0.195431441672758,0.437515942346991,99,3,3,97
"934",4,3.00611101455317,1,0.173616154417388,0.193688351045027,0.195990405902109,0.436705088635477,99,4,3,97
"935",1,-1.00556874495632,1,0.174207351528562,0.192058826234344,0.193872682577649,0.439861139659445,99,5,3,97
"936",2,0.208655731353812,1,0.173811202680777,0.19320277949865,0.195348667054842,0.437637350765731,1,1,4,0
"937",1,0.311910936495082,2,0.172523793405174,0.195884631431746,0.199024410108099,0.43256716505498,1,2,4,0
"938",3,-0.0323734182206171,1,0.171640802988785,0.197278090338261,0.20108045045519,0.430000656217764,1,3,4,0
"939",3,-0.334716592265538,2,0.171326339956805,0.197721857609309,0.201760318662208,0.429191483771678,1,4,4,0
"940",4,0.523846188780086,1,0.172454259229552,0.19600382055812,0.199195921089503,0.432345999122825,1,5,4,0
"941",1,1.29080599912516,1,0.173811202680777,0.19320277949865,0.195348667054842,0.437637350765731,3,1,4,1
"942",1,0.810056159573935,1,0.172523793405174,0.195884631431746,0.199024410108099,0.43256716505498,3,2,4,1
"943",2,1.09697758870291,1,0.171640802988785,0.197278090338261,0.20108045045519,0.430000656217764,3,3,4,1
"944",4,1.00639761891928,1,0.171326339956805,0.197721857609309,0.201760318662208,0.429191483771678,3,4,4,1
"945",4,0.0280637013320878,1,0.172454259229552,0.19600382055812,0.199195921089503,0.432345999122825,3,5,4,1
"946",3,-0.0412466845330298,2,0.173811202680777,0.19320277949865,0.195348667054842,0.437637350765731,5,1,4,3
"947",4,0.889802105853801,1,0.172523793405174,0.195884631431746,0.199024410108099,0.43256716505498,5,2,4,3
"948",4,1.79649509535842,1,0.171640802988785,0.197278090338261,0.20108045045519,0.430000656217764,5,3,4,3
"949",2,0.478035409898806,1,0.171326339956805,0.197721857609309,0.201760318662208,0.429191483771678,5,4,4,3
"950",1,0.0976840553360821,1,0.172454259229552,0.19600382055812,0.199195921089503,0.432345999122825,5,5,4,3
"951",2,-0.654749080258398,1,0.173811202680777,0.19320277949865,0.195348667054842,0.437637350765731,6,1,4,5
"952",4,0.193328026426151,2,0.172523793405174,0.195884631431746,0.199024410108099,0.43256716505498,6,2,4,5
"953",4,-0.0992022979133509,2,0.171640802988785,0.197278090338261,0.20108045045519,0.430000656217764,6,3,4,5
"954",4,-0.0106147985178774,2,0.171326339956805,0.197721857609309,0.201760318662208,0.429191483771678,6,4,4,5
"955",1,-1.12315954067309,1,0.172454259229552,0.19600382055812,0.199195921089503,0.432345999122825,6,5,4,5
"956",3,-0.834659245452853,1,0.173811202680777,0.19320277949865,0.195348667054842,0.437637350765731,8,1,4,6
"957",3,-0.514772920341471,1,0.172523793405174,0.195884631431746,0.199024410108099,0.43256716505498,8,2,4,6
"958",4,-1.06271179379077,1,0.171640802988785,0.197278090338261,0.20108045045519,0.430000656217764,8,3,4,6
"959",1,0.0130996212085519,2,0.171326339956805,0.197721857609309,0.201760318662208,0.429191483771678,8,4,4,6
"960",4,-0.503661759387885,2,0.172454259229552,0.19600382055812,0.199195921089503,0.432345999122825,8,5,4,6
"961",4,-0.26768176707607,2,0.173811202680777,0.19320277949865,0.195348667054842,0.437637350765731,10,1,4,8
"962",4,-0.0735406017655832,2,0.172523793405174,0.195884631431746,0.199024410108099,0.43256716505498,10,2,4,8
"963",3,-0.145697419240413,2,0.171640802988785,0.197278090338261,0.20108045045519,0.430000656217764,10,3,4,8
"964",4,-0.535475774380475,2,0.171326339956805,0.197721857609309,0.201760318662208,0.429191483771678,10,4,4,8
"965",4,-0.694646618609558,2,0.172454259229552,0.19600382055812,0.199195921089503,0.432345999122825,10,5,4,8
"966",3,-0.558472172073007,2,0.173811202680777,0.19320277949865,0.195348667054842,0.43763735076573,11,1,4,10
"967",4,0.410141668812693,2,0.172523793405174,0.195884631431746,0.199024410108099,0.43256716505498,11,2,4,10
"968",1,-0.401124896722826,2,0.171640802988785,0.197278090338261,0.20108045045519,0.430000656217764,11,3,4,10
"969",4,-0.0877698820748337,2,0.171326339956805,0.197721857609309,0.201760318662208,0.429191483771678,11,4,4,10
"970",2,0.250420263025718,1,0.172454259229552,0.196003820558119,0.199195921089503,0.432345999122825,11,5,4,10
"971",2,0.378553623914421,2,0.173811202680777,0.19320277949865,0.195348667054842,0.437637350765731,12,1,4,11
"972",4,-0.369260384006438,2,0.172523793405174,0.195884631431746,0.199024410108099,0.43256716505498,12,2,4,11
"973",1,-0.0860284398317588,2,0.171640802988785,0.197278090338261,0.20108045045519,0.430000656217764,12,3,4,11
"974",1,0.738876281658125,1,0.171326339956805,0.197721857609309,0.201760318662208,0.429191483771678,12,4,4,11
"975",4,-0.16811793465653,2,0.172454259229552,0.19600382055812,0.199195921089503,0.432345999122825,12,5,4,11
"976",2,0.982571696978371,1,0.173811202680777,0.19320277949865,0.195348667054842,0.437637350765731,14,1,4,12
"977",4,1.06457012046831,1,0.172523793405174,0.195884631431746,0.199024410108099,0.43256716505498,14,2,4,12
"978",4,-0.201947299420749,2,0.171640802988785,0.197278090338261,0.20108045045519,0.430000656217764,14,3,4,12
"979",2,0.216442456914048,2,0.171326339956805,0.197721857609309,0.201760318662208,0.429191483771678,14,4,4,12
"980",4,0.380134205805152,2,0.172454259229552,0.196003820558119,0.199195921089503,0.432345999122825,14,5,4,12
"981",2,0.195000389512203,2,0.173811202680777,0.19320277949865,0.195348667054843,0.43763735076573,15,1,4,14
"982",4,0.376806866477131,1,0.172523793405174,0.195884631431746,0.199024410108099,0.43256716505498,15,2,4,14
"983",4,0.349360723071995,2,0.171640802988785,0.197278090338261,0.20108045045519,0.430000656217764,15,3,4,14
"984",1,0.201469637593817,2,0.171326339956805,0.197721857609309,0.201760318662208,0.429191483771678,15,4,4,14
"985",2,-0.205719822948982,1,0.172454259229552,0.19600382055812,0.199195921089503,0.432345999122825,15,5,4,14
"986",4,-1.44871095616992,1,0.173811202680777,0.19320277949865,0.195348667054842,0.437637350765731,17,1,4,15
"987",4,-0.916113785249629,1,0.172523793405174,0.195884631431746,0.199024410108099,0.43256716505498,17,2,4,15
"988",3,1.40796964024424,1,0.171640802988785,0.197278090338261,0.20108045045519,0.430000656217764,17,3,4,15
"989",3,0.563190306773086,2,0.171326339956805,0.197721857609309,0.201760318662208,0.429191483771678,17,4,4,15
"990",4,-0.216061680855805,2,0.172454259229552,0.19600382055812,0.199195921089503,0.432345999122826,17,5,4,15
"991",1,-0.11396617223479,2,0.173811202680777,0.19320277949865,0.195348667054842,0.437637350765731,18,1,4,17
"992",3,-0.212106186419217,2,0.172523793405174,0.195884631431746,0.199024410108099,0.43256716505498,18,2,4,17
"993",4,-0.158573395467858,1,0.171640802988785,0.197278090338261,0.20108045045519,0.430000656217764,18,3,4,17
"994",2,-0.808762172819713,1,0.171326339956805,0.197721857609309,0.201760318662208,0.429191483771678,18,4,4,17
"995",3,-0.492313044483107,2,0.172454259229552,0.19600382055812,0.199195921089503,0.432345999122825,18,5,4,17
"996",4,0.54015338389003,1,0.173811202680777,0.19320277949865,0.195348667054842,0.43763735076573,19,1,4,18
"997",4,1.36184265268668,1,0.172523793405174,0.195884631431746,0.199024410108099,0.43256716505498,19,2,4,18
"998",4,0.651351655961999,1,0.171640802988785,0.197278090338261,0.20108045045519,0.430000656217764,19,3,4,18
"999",1,0.100708841106612,2,0.171326339956805,0.197721857609309,0.201760318662208,0.429191483771678,19,4,4,18
