"","y","eta","c_s","ppi.1","ppi.2","ppi.3","ppi.4","PPi","II","RRi","ARi","lambda","beta","delta","tau.1","tau.2","phi"
"1191",3,-2.33678369426381,2,0.0020972490270752,0.158714988306631,0.242562293274014,0.59662546939228,87,1,4,86,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1192",2,-1.24597605288063,1,0.0408715941200498,0.357783448098099,0.289059906414078,0.312285051367774,87,2,4,86,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"1193",4,-2.11106013937258,1,0.00744677203477324,0.327644360550496,0.279433256334701,0.385475611080031,87,3,4,86,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"1194",3,0.299157729678838,2,0.00355130931558607,0.324864330895022,0.270921249950298,0.400663109839094,87,4,4,86,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"1195",1,-2.61435918856019,2,0.0856854384233366,0.30229832864675,0.288690874448035,0.323325358481879,87,5,4,86,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"1196",2,-0.841516877918426,1,0.0354278862514994,0.620356002371011,0.219368438765389,0.124847672612101,88,1,4,87,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1197",3,1.35738653878485,1,0.159022033151511,0.569522841674131,0.188249545434629,0.0832055797397291,88,2,4,87,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"1198",2,-0.0664986412142823,2,0.0736078010564276,0.73792311432123,0.143396694684876,0.0450723899374662,88,3,4,87,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"1199",2,0.367365239120358,2,0.0512115958437181,0.804365011437471,0.115176942293349,0.0292464504254621,88,4,4,87,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"1200",2,0.692044495864334,1,0.188952272322387,0.408329677064228,0.23885721183913,0.163860838774255,88,5,4,87,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"1201",4,1.2735787099224,2,0.018694201676019,0.493203908965823,0.262774673445731,0.225327215912426,89,1,4,88,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1202",4,0.0918083578741706,1,0.115452681907013,0.531080278648687,0.225468184205507,0.127998855238793,89,2,4,88,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"1203",2,-1.35602448355357,2,0.0439519362873316,0.66674312344731,0.196055863038638,0.0932490772267208,89,3,4,88,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"1204",2,1.00352069476112,2,0.0283519379711652,0.72941472252951,0.171077860921701,0.0711554785776235,89,4,4,88,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"1205",4,0.936804609879118,2,0.15500136009428,0.384246425601045,0.257841459350623,0.202910754954052,89,5,4,88,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"1206",2,1.26070182057624,2,0.0754788460058671,0.734515683041757,0.14434917403531,0.0456562969170667,92,1,4,89,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1207",3,0.782207260315846,1,0.23484937099598,0.587578183712955,0.135678448180959,0.0418939971101061,92,2,4,89,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"1208",2,-1.39029533734557,1,0.138223289705696,0.765366699954138,0.0821483144815208,0.0142616958586455,92,3,4,89,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"1209",2,0.632281300284134,1,0.106846383756999,0.827425158729358,0.0584151004220617,0.00731335709158116,92,4,4,89,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"1210",2,2.87434018113975,1,0.243385935614002,0.432037408192062,0.207594485549625,0.11698217064431,92,5,4,89,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"1211",1,0.80230928445634,1,0.180620846268662,0.748335127038059,0.0626126087603968,0.00843141793288235,93,1,4,92,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1212",1,1.19494964206119,1,0.366793840068807,0.544824714141168,0.0746896647344655,0.0136917810555597,93,2,4,92,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"1213",2,-0.663022381335562,1,0.289858502359498,0.677224341821613,0.0306704276851327,0.00224672813375614,93,3,4,92,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"1214",2,1.58246498427057,2,0.260180923501173,0.720799152914258,0.0182045771611568,0.000815346423411862,93,4,4,92,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"1215",3,-2.83978803765524,2,0.331245110594046,0.441761899083783,0.159476106151747,0.0675168841704243,93,5,4,92,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"1216",3,-1.68038800516161,1,0.00690406167271465,0.308783693045303,0.278895470215921,0.405416775066061,94,1,4,93,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1217",2,0.507571118873675,2,0.071503020987558,0.453993529962165,0.266038126245144,0.208465322805133,94,2,4,93,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"1218",3,-0.377977799738391,2,0.0198685112980753,0.513786995305501,0.257538192724181,0.208806300672243,94,3,4,93,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"1219",2,1.11631186512491,2,0.0113695136541987,0.552183219214191,0.244484895292109,0.191962371839501,94,4,4,93,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"1220",2,0.342867110679709,1,0.116934637202195,0.345923951654275,0.277004408871945,0.260137002271586,94,5,4,93,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"1221",2,0.705259278640289,1,0.273234663894235,0.688823393807729,0.0350685161333318,0.00287342616470389,95,1,4,94,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1222",1,-0.624793013539503,2,0.449893995733755,0.493404493536962,0.049941887017975,0.00675962371130821,95,2,4,94,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"1223",1,0.269772052169637,2,0.407376156902941,0.576129757755099,0.0157937683862842,0.000700316955675438,95,3,4,94,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"1224",1,-1.29915447192169,1,0.392917812903697,0.598564646563938,0.00831281122356726,0.000204729308798478,95,4,4,94,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"1225",2,-1.1100087988393,1,0.384887409406321,0.434631721043658,0.132854944328653,0.047625925221368,95,5,4,94,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"1226",4,0.733051058289443,1,0.045956212512735,0.666661170021204,0.195300565126086,0.0920820523399749,96,1,4,95,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1227",2,0.392828128576044,1,0.181686358284908,0.58005403423942,0.170916317631654,0.0673432898440178,96,2,4,95,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"1228",2,0.905570542489479,1,0.0911849514628755,0.755818174312154,0.12143734023628,0.0315595339886905,96,3,4,95,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"1229",2,1.64561336897363,1,0.0656102396500024,0.821605392520285,0.0937955965070275,0.0189887713226852,96,4,4,95,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"1230",2,1.44822244612882,1,0.205708479429127,0.417388212744109,0.229243353838077,0.147659953988687,96,5,4,95,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"1231",3,-1.56768438964095,1,0.00599078864773061,0.286597996208171,0.276885179101237,0.430526036042861,99,1,4,96,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1232",2,-0.405450709482824,2,0.0668744394664712,0.44242452694621,0.27013893275501,0.220562100832309,99,2,4,96,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"1233",3,-0.326991790374226,2,0.0177241147260876,0.490601454702415,0.263229080782171,0.228445349789326,99,3,4,96,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"1234",2,-0.374618038805771,1,0.00995162562771553,0.52412406739582,0.25165275378123,0.214271553195235,99,4,4,96,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"1235",2,0.232318834324709,1,0.112559680128705,0.340574271292717,0.278939108775546,0.267926939803032,99,5,4,96,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"1236",4,-0.329086004268301,1,0.00291874718545939,0.192384632958209,0.256083553579246,0.548613066277085,100,1,4,99,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1237",1,-0.789725591874952,2,0.047726667227471,0.383996350477337,0.285142550163619,0.283134432131572,100,2,4,99,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"1238",2,-0.209691462734327,2,0.00983263584634783,0.376253508055649,0.279082057971332,0.334831798126671,100,3,4,99,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"1239",3,-1.18574426722002,2,0.00495856258356707,0.384103169832876,0.271248593649131,0.339689673934427,100,4,4,99,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"1240",4,0.968160268341316,1,0.0932451637236682,0.314097596247471,0.286398999763092,0.306258240265769,100,5,4,99,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"1241",2,0.185851815469245,1,0.200851141764077,0.799147086813803,1.77139938655406e-06,2.2734090488632e-11,2,1,5,0,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1242",1,0.200568832732855,1,0.710852940530751,0.289129206166285,1.7850082786934e-05,3.22017648749073e-09,2,2,5,0,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"1243",1,-2.60017783977923,1,0.684280757515186,0.315719172720749,6.97639737786174e-08,9.09162634501428e-14,2,3,5,0,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"1244",1,2.43633301372836,2,0.709269915372454,0.29073008110007,3.52747557862349e-09,3.54445592064185e-16,2,4,5,0,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"1245",2,2.38239577366039,2,0.556068135104965,0.441083757560704,0.00281574322967215,3.23641046596453e-05,2,5,5,0,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"1246",2,0.840636735636303,1,0.0114417945580655,0.988510614216086,4.75779671237217e-05,1.32587246603459e-08,5,1,5,2,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1247",2,1.09590703103192,2,0.272847579702094,0.726858162383548,0.000293910640481176,3.47273877058744e-07,5,2,5,2,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"1248",2,0.667019741220817,1,0.0881241877150752,0.911871293223141,4.51892970982573e-06,1.32074125141406e-10,5,3,5,2,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"1249",2,-0.828531034522143,1,0.0566031774787997,0.943396357101279,4.65418020027117e-07,1.90153231973233e-12,5,4,5,2,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"1250",2,-0.455683449415103,1,0.306322422509402,0.681097301315188,0.0121876074427977,0.000392668732612187,5,5,5,2,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"1251",1,0.272791396177343,2,0.982323136446454,0.0176768633763339,1.77212107770442e-10,1.02861511552524e-17,8,1,5,5,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1252",1,-1.74071389945795,2,0.985168081763082,0.0148318843430373,3.38936545719907e-08,2.26324535074972e-13,8,2,5,5,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"1253",1,0.104225590138144,2,0.998032163595035,0.0019678364031067,1.85821973665849e-12,1.03486872188276e-20,8,3,5,5,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"1254",1,0.635898782631335,2,0.999383468460567,0.00061653153942171,1.12583319980517e-14,1.70256743469844e-24,8,4,5,5,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"1255",1,0.55565568637446,1,0.884777561442312,0.115101705487677,0.000120505909156415,2.27160854651634e-07,8,5,5,5,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"1256",2,-0.0794745155834916,1,9.27753081519938e-06,0.931081804212396,0.0520571786603586,0.0168517395964305,10,1,5,8,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1257",2,1.68184555534391,1,0.00486207117224328,0.963602361244661,0.0289874805686291,0.00254808701446636,10,2,5,8,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"1258",2,0.297915611878254,1,7.67523876677632e-05,0.993538602820562,0.00615943990355006,0.000225204888220631,10,3,5,8,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"1259",2,-0.738142948183158,2,1.22267896328805e-05,0.997530600834851,0.00240899351200997,4.81788635065804e-05,10,4,5,8,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"1260",2,-0.951323781849078,1,0.0326152945363265,0.770659271210637,0.1465488572677,0.0501765769853366,10,5,5,8,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"1261",2,1.45059207578497,2,0.00449915028002366,0.995378079563654,0.000122682607712995,8.75486089443868e-08,12,1,5,10,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1262",2,-0.453744502384003,1,0.174409332526819,0.824997084569975,0.000592340160814421,1.24274239208824e-06,12,2,5,10,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"1263",2,-0.267986103730457,1,0.0360217321931136,0.963965912452376,1.23544206902973e-05,9.33820081369121e-10,12,3,5,10,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"1264",2,1.05288484547057,2,0.0189768780361544,0.981021620781284,1.50116353847052e-06,1.90234356441933e-11,12,4,5,10,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"1265",2,0.182229727192938,2,0.242462132210998,0.738629740992136,0.0181087547642115,0.000799372032654438,12,5,5,10,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"1266",1,-1.34505852099282,1,0.797142805961053,0.202857165279384,2.87595394638614e-08,2.3607218905707e-14,13,1,5,12,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1267",1,0.870343838840926,1,0.929461548854206,0.0705376385752138,8.12543230104679e-07,2.7350369948375e-11,13,2,5,12,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"1268",1,1.31998993039317,1,0.97212896270598,0.0278710369113312,3.82689014929225e-10,3.09898147230592e-17,13,3,5,12,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"1269",1,-0.58308308031885,1,0.985251162043157,0.0147488379503076,6.53528103272616e-12,2.39818261224728e-20,13,4,5,12,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"1270",2,-1.0337092152749,2,0.759482605488218,0.239904730979874,0.000609872034736303,2.79149717137382e-06,13,5,5,12,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"1271",2,-0.0200687664069415,2,0.00110006304307082,0.998393654439289,0.000504804715405096,1.47780223486494e-06,14,1,5,13,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1272",2,-0.00412745137576015,1,0.0818419720826107,0.916592127298082,0.00155816064518705,7.73997411985905e-06,14,2,5,13,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"1273",2,0.557075766400304,2,0.0088947850381806,0.991052314680401,5.28836386266696e-05,1.66427922425283e-08,14,3,5,13,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"1274",2,2.38603556250574,1,0.00352404646119396,0.996467612685789,8.34027490906802e-06,5.78108109867862e-10,14,4,5,13,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"1275",1,-1.04512688616885,1,0.164118830278519,0.802098655720444,0.0315483093192828,0.00223420468175458,14,5,5,13,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"1276",1,0.624395940224746,1,0.999908357244595,9.16427554004918e-05,4.67921965282476e-15,1.38331170350675e-24,15,1,5,14,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1277",1,0.0968066295918858,2,0.999401174866402,0.000598825079136049,5.44623249136569e-11,1.44738324897209e-17,15,2,5,14,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"1278",1,0.251670124069017,1,0.99999049945381,9.50054618971812e-06,4.32279757248205e-17,1.1600089453972e-27,15,3,5,14,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"1279",1,-0.627396707605788,1,0.999998928800474,1.07119952550607e-06,3.39654071082639e-20,8.91897188485629e-33,15,4,5,14,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"1280",1,-0.379504724659712,1,0.978277116868925,0.0217190013018493,3.88058083061278e-06,1.24839546444067e-09,15,5,5,14,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"1281",2,-0.67201900271063,2,0.58181793710427,0.418181895447058,1.67448283866454e-07,3.88210698863576e-13,18,1,5,15,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1282",1,1.13939439150476,1,0.874840370791696,0.125156911239392,2.71779645949527e-06,1.72452775968279e-10,18,2,5,15,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"1283",1,0.615919924532953,2,0.924331350599239,0.0756686464341,2.96666066123423e-09,6.8596174178866e-16,18,3,5,15,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"1284",1,1.11986466408743,2,0.950349786735547,0.0496502131876724,7.67811070392878e-11,9.8332966068586e-19,18,4,5,15,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"1285",1,1.45996939864457,1,0.69020617301222,0.308675651031525,0.00111097639786928,7.1995583858942e-06,18,5,5,15,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"1286",2,-0.347331900786666,2,0.00598269047827571,0.993925268602147,9.19916232957681e-05,4.9296281196162e-08,19,1,5,18,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1287",1,0.831993883190991,2,0.201061168160558,0.798456689936195,0.00048129416651565,8.47736731074899e-07,19,2,5,18,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"1288",2,-0.650852314620294,2,0.0475392720283268,0.952451588491503,9.13896300326129e-06,5.17167282283898e-10,19,3,5,18,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"1289",2,-0.235572275223803,1,0.026582707609289,0.973416237281359,1.05509988127456e-06,9.47109253423729e-12,19,4,5,18,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"1290",1,-0.228750994563235,1,0.260970113035585,0.722296034709915,0.0160886133240276,0.000645238930472394,19,5,5,18,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"1291",1,-2.33678369426381,2,0.773692354200836,0.226307608921129,3.68780000522987e-08,3.47942027771902e-14,22,1,5,19,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1292",1,-1.24597605288063,1,0.923679112802277,0.0763199299886855,9.57173959601882e-07,3.50780106498625e-11,22,2,5,19,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"1293",1,-2.11106013937258,1,0.968052288069835,0.0319477114252191,5.0494527818962e-10,4.70683519418556e-17,22,3,5,19,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"1294",1,0.299157729678838,2,0.982606268483049,0.0173937315078371,9.11384439659596e-12,3.95477677217292e-20,22,4,5,19,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"1295",2,-2.61435918856019,2,0.750838781661301,0.248496175823656,0.000661868403720947,3.17411132271053e-06,22,5,5,19,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"1296",1,-0.841516877918426,1,0.975533460898992,0.0244665387591548,3.41853674806339e-10,2.76553587004595e-17,24,1,5,22,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1297",1,1.35738653878485,1,0.981895387972378,0.0181045613576785,5.06695287697143e-08,4.14378193460417e-13,24,2,5,22,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"1298",1,-0.0664986412142823,2,0.997249940882838,0.00275005911353034,3.6319818086737e-12,2.82895092882486e-20,24,3,5,22,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
"1299",1,0.367365239120358,2,0.999080845408868,0.000919154591106454,2.5030648690831e-14,5.64504185939115e-24,24,4,5,22,0.463765374601969,0.0776294291508559,-0.10353350945666,0.321531497643745,0.0298935109659999,-0.291276855170601
"1300",1,0.692044495864334,1,0.872936409644983,0.126914779472517,0.000148498038521684,3.12843978590783e-07,24,5,5,22,-0.815728160823804,0.0641561938708907,3.36776473870934,3.58533067269739,-0.0173673331188809,1.01441175391709
"1301",2,1.2735787099224,2,0.0237354039972779,0.976242223554385,2.2369480599158e-05,2.96773786675191e-09,26,1,5,24,0.278273684146734,-0.504881806802586,-0.585644413516335,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1302",2,0.0918083578741706,1,0.371241612260217,0.628596710210561,0.000161556199745202,1.21329476263181e-07,26,2,5,24,-0.21503080048125,0.27870542679529,-0.10353350945666,-1.0415911337336,0.520213629772526,-0.264990596638778
"1303",2,-1.35602448355357,2,0.169837844129827,0.830160212484563,1.94335877974529e-06,2.68302162344512e-11,26,3,5,24,0.288719902556351,0.0843907569855494,3.36776473870934,-1.1533075572692,0.153388684729037,-0.10958677630699
"1304",2,1.00352069476112,2,0.12786452919366,0.872135294724737,1.7608130852088e-07,2.94411092733331e-13,26,4,5,24,0.463765374601969,0.0776294291508559,-0.585644413516335,0.321531497643745,0.0298935109659999,-0.291276855170601
"1305",2,0.936804609879118,2,0.362452618431799,0.628554639604915,0.00877230569809172,0.000220436265194136,26,5,5,24,-0.815728160823804,0.0641561938708907,-0.10353350945666,3.58533067269739,-0.0173673331188809,1.01441175391709
"1306",2,1.26070182057624,2,0.0774528754066175,0.922541002670582,6.12168760534535e-06,2.35194940103265e-10,27,1,5,26,0.278273684146734,-0.504881806802586,3.36776473870934,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1307",2,0.782207260315846,1,0.557236517543665,0.442710076668689,5.33869753242343e-05,1.88123216008976e-08,27,2,5,26,-0.21503080048125,0.27870542679529,-0.585644413516335,-1.0415911337336,0.520213629772526,-0.264990596638778
"1308",2,-1.39029533734557,1,0.417150783716405,0.582848826266064,3.90015991116064e-07,1.53917859798527e-12,27,3,5,26,0.288719902556351,0.0843907569855494,-0.10353350945666,-1.1533075572692,0.153388684729037,-0.10958677630699
"1309",2,0.632281300284134,1,0.394576692006493,0.60542328049668,2.74968169400398e-08,1.03423027207608e-14,27,4,5,26,0.463765374601969,0.0776294291508559,3.36776473870934,0.321531497643745,0.0298935109659999,-0.291276855170601
"1310",2,2.87434018113975,1,0.463850223313051,0.53117331179927,0.00489523616634744,8.12287213314867e-05,27,5,5,26,-0.815728160823804,0.0641561938708907,-0.585644413516335,3.58533067269739,-0.0173673331188809,1.01441175391709
"1311",2,0.80230928445634,1,0.0128029040538353,0.987154682136786,4.24032634537025e-05,1.05459250305215e-08,28,1,5,27,0.278273684146734,-0.504881806802586,-0.10353350945666,-0.211833603383945,-0.133659978299199,-0.348557525800724
"1312",2,1.19494964206119,1,0.286851313827592,0.712879476972994,0.000268912785926273,2.96413487444963e-07,28,2,5,27,-0.21503080048125,0.27870542679529,3.36776473870934,-1.0415911337336,0.520213629772526,-0.264990596638778
"1313",1,-0.663022381335562,1,0.0978107609540823,0.902185253574027,3.98536806126875e-06,1.03829619418097e-10,28,3,5,27,0.288719902556351,0.0843907569855494,-0.585644413516335,-1.1533075572692,0.153388684729037,-0.10958677630699
